35.71428571	6.9290257	1.8762692
35.84229391	6.75038	1.6575631
35.97122302	6.5773683	1.4721948
36.10108303	6.4118662	1.314784
36.23188406	6.2556353	1.1822411
36.36363636	6.1104951	1.07221
36.49635036	5.9737	0.9761982
36.63003663	5.8448229	0.8922869
36.76470588	5.7234039	0.8187855
36.900369	5.6089454	0.7542373
37.03703704	5.5023975	0.6989992
37.17472119	5.4019265	0.6504467
37.31343284	5.3063998	0.6072503
37.45318352	5.2153273	0.5689295
37.59398496	5.1282067	0.5351114
37.73584906	5.0447373	0.50581
37.87878788	4.9647455	0.4818572
38.02281369	4.8865371	0.4627063
38.16793893	4.8095527	0.4496952
38.31417625	4.7336855	0.4453624
38.46153846	4.6600142	0.4538257
38.61003861	4.5982819	0.4884229
38.75968992	4.5883832	0.5445389
38.91050584	4.631422	0.5515634
39.0625	4.6684952	0.4990187
39.21568627	4.6528139	0.410201
39.37007874	4.5962949	0.3465734
39.5256917	4.5362501	0.3095192
39.68253968	4.479888	0.2829716
39.84063745	4.4275169	0.2630988
40	4.378871	0.2473733
40.16064257	4.3334141	0.2343229
40.32258065	4.2910705	0.2233425
40.48582996	4.2510753	0.2136856
40.6504065	4.2128663	0.2049551
40.81632653	4.1762381	0.1969999
40.98360656	4.1410136	0.1897049
41.15226337	4.1070771	0.1829989
41.32231405	4.074554	0.1769283
41.49377593	4.0429549	0.1712877
41.66666667	4.0121894	0.1660508
41.84100418	3.9821692	0.1611964
42.01680672	3.9528091	0.1567093
42.19409283	3.924129	0.1526447
42.37288136	3.8959618	0.1489853
42.55319149	3.8681226	0.1456958
42.73504274	3.8405104	0.1428007
42.91845494	3.8130128	0.1403367
43.10344828	3.785506	0.1383618
43.29004329	3.7577627	0.1371553
43.47826087	3.7295101	0.1367506
43.66812227	3.7004704	0.1374061
43.85964912	3.6702976	0.1395125
44.05286344	3.6385689	0.1436444
44.24778761	3.6043556	0.1513938
44.44444444	3.5667074	0.1658542
44.64285714	3.5260191	0.1916011
44.84304933	3.4864213	0.237526
45.04504505	3.4633834	0.3132944
45.24886878	3.4878831	0.425568
45.45454545	3.6400537	0.4669217
45.66210046	3.7391067	0.3859788
45.87155963	3.7648163	0.2850513
46.08294931	3.7367847	0.2077261
46.2962963	3.6951025	0.1631845
46.51162791	3.6559255	0.1387545
46.72897196	3.6212881	0.1237353
46.94835681	3.5898266	0.1133398
47.16981132	3.5609074	0.1059728
47.39336493	3.5339515	0.1006024
47.61904762	3.5084734	0.0965932
47.84688995	3.4842951	0.0937327
48.07692308	3.4607496	0.0915221
48.30917874	3.4376171	0.0898495
48.54368932	3.414712	0.0886443
48.7804878	3.3918657	0.0878608
49.01960784	3.3688977	0.0875199
49.26108374	3.345562	0.0876384
49.5049505	3.321691	0.0881772
49.75124378	3.2971077	0.0891762
50	3.2716165	0.090691
50.25125628	3.2450006	0.0927946
50.50505051	3.2165985	0.0957995
50.76142132	3.1862268	0.0997726
51.02040816	3.1534889	0.1049341
51.28205128	3.1178565	0.1116064
51.54639175	3.078687	0.1202205
51.8134715	3.0346458	0.131704
52.08333333	2.9836483	0.1477665
52.35602094	2.9246447	0.1698716
52.63157895	2.8553622	0.2010089
52.91005291	2.7729809	0.246001
53.19148936	2.6743147	0.3124633
53.47593583	2.5511146	0.4277011
53.76344086	2.4152479	0.6311108
54.05405405	2.3304012	0.9810979
54.34782609	2.4590139	1.4631451
54.64480874	2.8950989	1.8943667
54.94505495	3.6892333	1.967456
55.24861878	4.1293259	1.4389048
55.55555556	4.2030168	0.986351
55.86592179	4.0846829	0.6739437
56.17977528	3.9103844	0.5316476
56.49717514	3.7494786	0.5219001
56.81818182	3.7096977	0.6749893
57.14285714	3.9271526	0.6993127
57.47126437	4.0501966	0.5434688
57.80346821	4.0408769	0.337142
58.13953488	3.9506762	0.2193197
58.47953216	3.8691711	0.1620275
58.82352941	3.8054161	0.1304051
59.17159763	3.7523847	0.1088839
59.52380952	3.7077341	0.0937406
59.88023952	3.6695671	0.0826218
60.24096386	3.6364441	0.0741451
60.60606061	3.6079507	0.0677306
60.97560976	3.5825441	0.0625098
61.34969325	3.5595157	0.0581335
61.72839506	3.5385113	0.0544237
62.11180124	3.5192378	0.0512435
62.5	3.5015354	0.0485093
62.89308176	3.4853387	0.0461688
63.29113924	3.4701786	0.0440806
63.69426752	3.455945	0.0422076
64.1025641	3.4425411	0.0405184
64.51612903	3.4298825	0.0389866
64.93506494	3.4180164	0.0376133
65.35947712	3.4067762	0.036358
65.78947368	3.3960557	0.0351968
66.22516556	3.3858128	0.034119
66.66666667	3.3760102	0.0331154
67.11409396	3.3666325	0.0321809
67.56756757	3.3577094	0.031317
68.02721088	3.349117	0.0305023
68.49315068	3.3408339	0.0297323
68.96551724	3.33284	0.0290031
69.44444444	3.3251178	0.028311
69.93006993	3.3176961	0.0276587
70.42253521	3.3105307	0.0270391
70.92198582	3.3035815	0.0264464
71.42857143	3.2968378	0.0258786
71.94244604	3.2902894	0.025334
72.46376812	3.2839324	0.0248115
72.99270073	3.2777936	0.0243137
73.52941176	3.2718165	0.0238335
74.07407407	3.2659936	0.0233698
74.62686567	3.2603183	0.0229217
75.18796992	3.2547846	0.0224882
75.75757576	3.2494094	0.0220707
76.33587786	3.2441761	0.0216673
76.92307692	3.239064	0.0212755
77.51937984	3.2340686	0.0208949
78.125	3.2291858	0.0205248
78.74015748	3.2244132	0.0201648
79.36507937	3.2197723	0.0198169
80	3.21523	0.0194776
80.64516129	3.2107825	0.0191466
81.30081301	3.2064273	0.0188235
81.96721311	3.2021611	0.018508
82.6446281	3.1979949	0.0182009
83.33333333	3.1939225	0.0179014
84.03361345	3.1899295	0.0176084
84.74576271	3.1860137	0.0173216
85.47008547	3.1821733	0.0170407
86.20689655	3.1784065	0.0167656
86.95652174	3.1747308	0.0164975
87.71929825	3.171123	0.0162345
88.49557522	3.1675818	0.0159765
89.28571429	3.1641049	0.0157233
90.09009009	3.160691	0.0154747
90.90909091	3.1573479	0.0152311
91.74311927	3.1540732	0.0149925
92.59259259	3.150856	0.0147579
93.45794393	3.1476955	0.0145273
94.33962264	3.1445904	0.0143004
95.23809524	3.1415391	0.0140773
96.15384615	3.1385558	0.0138587
97.08737864	3.1356242	0.0136435
98.03921569	3.1327422	0.0134317
99.00990099	3.1299095	0.013223
100	3.127125	0.0130174
101.010101	3.1243939	0.0128152
102.0408163	3.1217163	0.0126164
103.0927835	3.1190834	0.0124204
104.1666667	3.1164947	0.0122271
105.2631579	3.1139493	0.0120364
106.3829787	3.1114464	0.0118483
107.5268817	3.1089966	0.0116633
108.6956522	3.1065884	0.0114808
109.8901099	3.1042199	0.0113006
111.1111111	3.101891	0.0111227
112.3595506	3.0996008	0.010947
113.6363636	3.097353	0.0107737
114.9425287	3.095149	0.0106028
116.2790698	3.0929821	0.010434
117.6470588	3.0908508	0.0102671
119.047619	3.0887549	0.0101021
120.4819277	3.0866945	0.0099389
121.9512195	3.084677	0.0097781
123.4567901	3.0826945	0.0096191
125	3.0807455	0.0094618
126.5822785	3.0788291	0.0093061
128.2051282	3.0769451	0.0091521
129.8701299	3.0750966	0.0089998
131.5789474	3.0732853	0.0088494
133.3333333	3.0715051	0.0087004
135.1351351	3.0697551	0.0085529
136.9863014	3.0680354	0.0084068
138.8888889	3.0663457	0.0082621
140.8450704	3.0646923	0.0081191
142.8571429	3.0630696	0.0079775
144.9275362	3.0614753	0.0078371
147.0588235	3.0599093	0.007698
149.2537313	3.0583713	0.0075601
151.5151515	3.0568633	0.0074235
153.8461538	3.0553885	0.0072883
156.25	3.0539405	0.0071542
158.7301587	3.0525191	0.0070212
161.2903226	3.0511239	0.0068892
163.9344262	3.0497551	0.0067584
166.6666667	3.0484178	0.0066287
169.4915254	3.0471079	0.0065001
172.4137931	3.0458233	0.0063725
175.4385965	3.0445638	0.0062458
178.5714286	3.043329	0.00612
181.8181818	3.0421207	0.0059952
185.1851852	3.0409417	0.0058714
188.6792453	3.0397871	0.0057485
192.3076923	3.0386562	0.0056264
196.0784314	3.0375493	0.0055051
200	3.0364656	0.0053846
204.0816327	3.0354104	0.005265
208.3333333	3.0343795	0.0051462
212.7659574	3.0333717	0.0050281
217.3913043	3.0323868	0.0049106
222.2222222	3.0314245	0.0047939
227.2727273	3.0304859	0.0046779
232.5581395	3.0295744	0.0045626
238.0952381	3.0286851	0.004448
243.902439	3.0278177	0.004334
250	3.0269721	0.0042206
256.4102564	3.0261478	0.0041077
263.1578947	3.0253496	0.0039955
270.2702703	3.0245745	0.0038838
277.7777778	3.0238206	0.0037727
285.7142857	3.0230875	0.0036621
294.1176471	3.0223756	0.003552
303.030303	3.0216856	0.0034423
312.5	3.0210209	0.0033332
322.5806452	3.0203772	0.0032246
333.3333333	3.0197537	0.0031163
344.8275862	3.0191505	0.0030085
357.1428571	3.018568	0.0029011
370.3703704	3.0180089	0.0027941
384.6153846	3.0174725	0.0026875
400	3.0169559	0.0025812
416.6666667	3.0164592	0.0024753
434.7826087	3.0159824	0.0023697
454.5454545	3.0155258	0.0022644
476.1904762	3.0150943	0.0021594
500	3.0146823	0.0020548
526.3157895	3.0142896	0.0019504
555.5555556	3.013917	0.0018462
588.2352941	3.0135632	0.0017423
625	3.0132325	0.0016386
666.6666667	3.0129232	0.0015352
714.2857143	3.0126331	0.0014319
769.2307692	3.0123625	0.0013288
833.3333333	3.0121109	0.0012259
909.0909091	3.011879	0.0011232
1000	3.0116713	0.0010206
1111.111111	3.0114827	0.0009182
1250	3.0113134	0.0008159
1428.571429	3.011163	0.0007137
1666.666667	3.0110314	0.0006115
2000	3.0109217	0.0005095
2500	3.010834	0.0004075
3333.333333	3.0107648	0.0003056
5000	3.0107145	0.0002037
10000	3.0106835	0.0001018
